uai,rentree_scolaire,region_academique,academie,departement,commune,denomination_principale,secteur,nb_eleves,rep,ips
0950026M,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GOUSSAINVILLE,COLLEGE,PUBLIC,711,1,78.7
0951098C,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GARGES-LES-GONESSE,COLLEGE,PUBLIC,637,1,82.8
0950023J,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,GARGES-LES-GONESSE,COLLEGE,PUBLIC,712,0,74.5
0951100E,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,FRANCONVILLE,COLLEGE,PUBLIC,679,0,110.2
0950022H,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,FRANCONVILLE,COLLEGE,PUBLIC,551,0,92.3
0950014Z,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,DOMONT,COLLEGE,PUBLIC,767,0,104.8
0952140K,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,DEUIL-LA-BARRE,COLLEGE,PUBLIC,413,0,102.0
0950682A,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,DEUIL-LA-BARRE,COLLEGE,PUBLIC,580,0,114.0
0951617S,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,CERGY,COLLEGE,PUBLIC,650,1,87.9
0950937C,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,CERGY,COLLEGE,PUBLIC,846,0,105.2
0952079U,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,BRAY-ET-LU,COLLEGE,PUBLIC,325,0,112.3
0950751A,2021-01-01,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,BEAUMONT-SUR-OISE,COLLEGE PRIVE,PRIVE,250,0,116.2
0921543C,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,VILLENEUVE-LA-GARENNE,COLLEGE,PUBLIC,628,1,85.2
0921919L,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,VAUCRESSON,COLLEGE PRIVE,PRIVE,115,0,99.8
0920885M,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,SURESNES,COLLEGE,PUBLIC,401,0,103.1
0920936T,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,SEVRES,COLLEGE PRIVE,PRIVE,134,0,147.0
0921914F,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NEUILLY-SUR-SEINE,COLLEGE PRIVE,PRIVE,806,0,152.6
0921589C,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NANTERRE,COLLEGE,PUBLIC,429,0,86.7
0921353W,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NANTERRE,COLLEGE,PUBLIC,571,0,103.1
0920594W,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,NANTERRE,COLLEGE,PUBLIC,491,1,90.4
0921012A,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,MALAKOFF,COLLEGE PRIVE,PRIVE,463,0,124.1
0920163C,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,MALAKOFF,LYCEE PROFESSIONNEL,PUBLIC,24,0,96.0
0921007V,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,LEVALLOIS-PERRET,COLLEGE PRIVE,PRIVE,884,0,147.7
0920624D,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,LE PLESSIS-ROBINSON,COLLEGE,PUBLIC,589,0,127.5
0920877D,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ISSY-LES-MOULINEAUX,COLLEGE,PUBLIC,533,0,119.7
0920881H,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,GARCHES,COLLEGE,PUBLIC,619,0,127.3
0922867S,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COURBEVOIE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,64,0,138.5
0922020W,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COURBEVOIE,COLLEGE,PUBLIC,436,0,116.6
0920689Z,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,CHAVILLE,COLLEGE,PUBLIC,702,0,131.5
0921236U,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BOULOGNE-BILLANCOURT,COLLEGE,PUBLIC,771,0,133.3
0920905J,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BOULOGNE-BILLANCOURT,COLLEGE PRIVE,PRIVE,858,0,148.9
0921779J,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BOIS-COLOMBES,COLLEGE,PUBLIC,682,0,129.7
0921168V,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BAGNEUX,COLLEGE,PUBLIC,466,1,90.7
0921902T,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ASNIERES-SUR-SEINE,COLLEGE PRIVE,PRIVE,806,0,150.0
0921545E,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ASNIERES-SUR-SEINE,COLLEGE,PUBLIC,647,1,84.3
0912000E,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,YERRES,COLLEGE PRIVE,PRIVE,171,0,131.9
0912257J,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,VILLABE,COLLEGE,PUBLIC,519,0,96.9
0910057T,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,VERRIERES-LE-BUISSON,COLLEGE,PUBLIC,571,0,130.3
0911946W,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAINT-MICHEL-SUR-ORGE,LYCEE POLYVALENT,PUBLIC,24,0,102.4
0911441X,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,PARAY-VIEILLE-POSTE,COLLEGE,PUBLIC,480,0,109.0
0911034E,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,PALAISEAU,COLLEGE,PUBLIC,662,0,117.9
0910820X,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,PALAISEAU,COLLEGE PRIVE,PRIVE,543,0,134.9
0910046F,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,PALAISEAU,COLLEGE,PUBLIC,421,0,117.1
0910041A,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MORANGIS,COLLEGE,PUBLIC,734,0,108.1
0911396Y,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MONTGERON,COLLEGE,PUBLIC,571,0,103.8
0910677S,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MONTGERON,COLLEGE,PUBLIC,579,0,99.8
0911404G,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MILLY-LA-FORET,COLLEGE,PUBLIC,590,0,116.1
0911185U,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MENNECY,COLLEGE,PUBLIC,1073,0,115.4
0911028Y,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,JUVISY-SUR-ORGE,COLLEGE,PUBLIC,610,0,98.9
0911574S,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,GUIGNEVILLE-SUR-ESSONNE,COLLEGE,PUBLIC,482,0,117.5
0910024G,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,GIF-SUR-YVETTE,COLLEGE,PUBLIC,648,0,128.6
0912173T,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EVRY-COURCOURONNES,COLLEGE,PUBLIC,473,1,88.1
0911729K,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EVRY-COURCOURONNES,COLLEGE,PUBLIC,595,0,81.9
0911254U,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EVRY-COURCOURONNES,LPO LYCEE DES METIERS,PUBLIC,23,0,84.4
0910016Y,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,DRAVEIL,COLLEGE,PUBLIC,707,0,109.5
0911940P,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,DOURDAN,COLLEGE,PUBLIC,427,0,113.0
0911015J,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,DOURDAN,COLLEGE PRIVE,PRIVE,432,0,135.0
0911570M,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,CORBEIL-ESSONNES,COLLEGE,PUBLIC,498,0,72.8
0911443Z,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,CORBEIL-ESSONNES,COLLEGE,PUBLIC,701,1,81.6
0911746D,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BRUNOY,COLLEGE PRIVE,PRIVE,884,0,130.7
0910843X,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BRUNOY,LYCEE POLYVALENT PRIVE,PRIVE,16,0,127.1
0910009R,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BRUNOY,COLLEGE,PUBLIC,815,0,121.4
0911490A,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BRETIGNY-SUR-ORGE,COLLEGE,PUBLIC,618,0,102.0
0910773W,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,BALLANCOURT-SUR-ESSONNE,COLLEGE,PUBLIC,706,0,111.0
0911027X,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ATHIS-MONS,COLLEGE,PUBLIC,724,1,83.4
0754006X,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,375,0,140.7
0754005W,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,505,0,121.5
0753992G,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,227,0,134.6
0753938Y,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,431,0,85.6
0753908R,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,576,0,136.9
0753046D,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,483,1,104.6
0752934G,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,1057,0,140.8
0752927Z,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,704,0,143.4
0752923V,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,697,0,139.8
0752902X,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,1027,0,144.2
0752897S,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,614,0,149.8
0752842G,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,1076,0,152.3
0752799K,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,ETAB.REGIONAL ENSEIGNT ADAPTE,PUBLIC,14,0,
0752606A,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,377,1,90.5
0752556W,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,441,0,117.3
0752553T,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,858,0,113.6
0752545J,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,666,0,131.2
0752544H,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,482,1,88.7
0752543G,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,351,0,129.9
0752532V,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,575,0,120.9
0752531U,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,374,0,146.2
0752524L,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,427,0,133.5
0752316K,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,436,0,109.5
0752252R,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,442,1,90.4
0752249M,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,693,0,128.0
0752189X,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,457,0,115.5
0751793S,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,382,0,89.2
0751710B,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE PROFESSIONNEL,PUBLIC,20,0,79.7
0750802P,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LP LYCEE DES METIERS,PUBLIC,39,0,74.4
0750608D,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,455,0,120.7
0750484U,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,295,1,97.5
0750436S,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE PROFESSIONNEL,PUBLIC,27,0,78.8
0750428H,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE POLYVALENT,PUBLIC,9,0,79.6
0750387N,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,358,0,133.8
0750362L,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,435,0,124.1
0940042K,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VITRY-SUR-SEINE,COLLEGE,PUBLIC,427,0,95.5
0940625U,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLIERS-SUR-MARNE,COLLEGE,PUBLIC,427,0,97.5
0940792A,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLENEUVE-SAINT-GEORGES,COLLEGE,PUBLIC,474,0,79.9
0941035P,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLEJUIF,COLLEGE,PUBLIC,414,0,86.6
0941412Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLECRESNES,COLLEGE,PUBLIC,613,0,118.4
0940853S,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,THIAIS,LYCEE PROFESSIONNEL PRIVE,PRIVE,16,0,85.3
0940748C,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SUCY-EN-BRIE,COLLEGE,PUBLIC,669,0,127.4
0940585A,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SAINT-MAUR-DES-FOSSES,LPO LYCEE DES METIERS,PUBLIC,24,0,114.5
0941042X,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,ORLY,COLLEGE,PUBLIC,578,1,91.5
0941679P,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,LE KREMLIN-BICETRE,COLLEGE,PUBLIC,380,0,95.0
0940022N,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,LE KREMLIN-BICETRE,COLLEGE,PUBLIC,384,0,101.0
0942355Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,JOINVILLE-LE-PONT,LYCEE PROFESSIONNEL PRIVE,PRIVE,13,0,124.8
0941601E,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,IVRY-SUR-SEINE,COLLEGE,PUBLIC,625,0,88.3
0940134K,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,GENTILLY,LYCEE PROFESSIONNEL,PUBLIC,22,0,85.6
0941296Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,FONTENAY-SOUS-BOIS,COLLEGE,PUBLIC,593,1,87.3
0941351H,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CRETEIL,COLLEGE,PUBLIC,549,0,92.5
0940114N,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CRETEIL,LYCEE POLYVALENT,PUBLIC,20,0,91.6
0940100Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CRETEIL,COLLEGE,PUBLIC,422,0,98.6
0940031Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CRETEIL,COLLEGE,PUBLIC,439,0,110.7
0941348E,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CHENNEVIERES-SUR-MARNE,COLLEGE,PUBLIC,577,0,108.1
0941478W,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,BOISSY-SAINT-LEGER,COLLEGE,PUBLIC,378,1,80.2
0941971G,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,ARCUEIL,COLLEGE,PUBLIC,781,0,100.4
0932263E,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,VILLEPINTE,COLLEGE,PUBLIC,579,1,83.3
0931607S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,VILLEPINTE,COLLEGE,PUBLIC,646,1,86.9
0931846B,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,VILLEMOMBLE,COLLEGE PRIVE,PRIVE,925,0,135.1
0932301W,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,VAUJOURS,COLLEGE,PUBLIC,570,0,100.4
0931979W,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SEVRAN,COLLEGE,PUBLIC,695,1,84.4
0931143M,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SAINT-OUEN,COLLEGE,PUBLIC,737,1,85.2
0932773J,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SAINT-DENIS,COLLEGE PRIVE,PRIVE,66,0,108.6
0931232J,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SAINT-DENIS,COLLEGE,PUBLIC,531,1,75.4
0931229F,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SAINT-DENIS,COLLEGE,PUBLIC,646,1,79.5
0930586G,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,ROSNY-SOUS-BOIS,COLLEGE,PUBLIC,578,0,92.7
0931528F,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,PANTIN,COLLEGE PRIVE,PRIVE,643,0,108.8
0930133P,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-SEC,LYCEE PROFESSIONNEL,PUBLIC,30,0,74.6
0932581A,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-GRAND,COLLEGE,PUBLIC,419,0,131.4
0932333F,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-GRAND,COLLEGE,PUBLIC,537,0,106.6
0931546A,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,MONTFERMEIL,COLLEGE,PUBLIC,672,1,89.7
0930970Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LE RAINCY,COLLEGE PRIVE,PRIVE,80,0,98.1
0930969Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LE RAINCY,COLLEGE PRIVE,PRIVE,655,0,128.0
0931219V,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LE PRE-SAINT-GERVAIS,COLLEGE,PUBLIC,541,0,98.6
0930963S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LE BOURGET,COLLEGE PRIVE,PRIVE,239,0,107.5
0931148T,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LA COURNEUVE,COLLEGE,PUBLIC,693,0,72.4
0931382X,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,GOURNAY-SUR-MARNE,COLLEGE,PUBLIC,412,0,124.2
0931233K,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,GAGNY,LYCEE PROFESSIONNEL,PUBLIC,16,0,78.4
0931376R,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,DUGNY,COLLEGE,PUBLIC,637,0,82.4
0931200Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,DRANCY,COLLEGE,PUBLIC,689,1,78.9
0931199Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,DRANCY,COLLEGE,PUBLIC,629,1,78.1
0931221X,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,CLICHY-SOUS-BOIS,COLLEGE,PUBLIC,640,0,74.4
0931860S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,BONDY,COLLEGE,PUBLIC,552,1,82.8
0931612X,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,BONDY,COLLEGE,PUBLIC,568,0,70.4
0931005M,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,BONDY,COLLEGE,PUBLIC,557,0,85.6
0931195U,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,BOBIGNY,COLLEGE,PUBLIC,589,1,78.4
0931220W,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,BAGNOLET,COLLEGE,PUBLIC,510,1,84.3
0932578X,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,AULNAY-SOUS-BOIS,COLLEGE,PUBLIC,636,0,101.4
0932310F,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,AULNAY-SOUS-BOIS,COLLEGE,PUBLIC,644,1,81.9
0931843Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,AULNAY-SOUS-BOIS,COLLEGE PRIVE,PRIVE,817,0,126.0
0932726H,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,AUBERVILLIERS,COLLEGE,PUBLIC,399,0,82.1
0772868Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,VILLEPARISIS,COLLEGE,PUBLIC,448,0,108.3
0770057U,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,VILLENEUVE-SUR-BELLOT,COLLEGE,PUBLIC,419,0,102.8
0771178M,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,VAUX-LE-PENIL,COLLEGE,PUBLIC,680,0,115.8
0771177L,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,VAIRES-SUR-MARNE,COLLEGE,PUBLIC,751,0,106.1
0770944H,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,THORIGNY-SUR-MARNE,LYCEE PROFESSIONNEL,PUBLIC,24,0,86.5
0772274D,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,SAVIGNY-LE-TEMPLE,COLLEGE,PUBLIC,576,0,104.2
0772154Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,SAINT-THIBAULT-DES-VIGNES,COLLEGE,PUBLIC,568,0,115.1
0771615M,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,SAINT-MARD,COLLEGE,PUBLIC,594,0,102.5
0771514C,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,ROZAY-EN-BRIE,COLLEGE,PUBLIC,646,0,116.2
0772481D,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,PROVINS,COLLEGE,PUBLIC,368,1,86.9
0772293Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,OZOIR-LA-FERRIERE,COLLEGE,PUBLIC,491,0,111.7
0771334G,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,OZOIR-LA-FERRIERE,COLLEGE,PUBLIC,633,0,107.8
0771562E,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,OTHIS,COLLEGE,PUBLIC,688,0,114.9
0771912K,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,OISSERY,COLLEGE,PUBLIC,576,0,110.5
0771841H,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,NOISIEL,COLLEGE,PUBLIC,455,1,89.4
0771620T,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,MORMANT,COLLEGE,PUBLIC,799,0,105.9
0771761W,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,MONTEREAU-FAULT-YONNE,COLLEGE,PUBLIC,533,0,71.9
0771331D,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,MITRY-MORY,COLLEGE,PUBLIC,617,0,84.4
0771070V,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,MELUN,COLLEGE,PUBLIC,322,1,79.9
0771029A,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,MEAUX,COLLEGE,PUBLIC,721,0,76.4
0770032S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,MEAUX,COLLEGE,PUBLIC,539,0,98.5
0770024H,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,LA FERTE-SOUS-JOUARRE,COLLEGE,PUBLIC,790,0,98.0
0770928R,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,FONTAINEBLEAU,COLLEGE,PUBLIC,912,0,134.7
0771027Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,DAMMARIE-LES-LYS,LYCEE POLYVALENT,PUBLIC,23,0,100.5
0770019C,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,DAMMARIE-LES-LYS,COLLEGE,PUBLIC,695,1,88.0
