,rentree_scolaire,region_academique,academie,departement,code_postal,commune,uai,denomination_principale,patronyme,secteur,nombre_d_eleves
3877,2021,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0750704H,LYCEE GENERAL,CARNOT,PUBLIC,920
3878,2021,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0750708M,LPO LYCEE DES METIERS,JEAN DROUANT,PUBLIC,98
3879,2021,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0752937K,LYCEE GENERAL PRIVE,ECOLE  INTERNATIONAL BILINGUE,PRIVE,411
3880,2021,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0753959W,LYCEE GENERAL PRIVE,SAINT-MICHEL DES BATIGNOLLES,PRIVE,492
3881,2021,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0754081D,LYCEE GENERAL PRIVE,STE URSULE-LOUISE BETTIGNIES,PRIVE,402
3882,2021,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0755537L,LYCEE GEN. ET TECHNOL.PRIVE,RACHI,PRIVE,56
3883,2021,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0750688R,LYCEE GENERAL ET TECHNOLOGIQUE,RABELAIS,PUBLIC,359
3884,2021,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0750710P,LYCEE TECHNOLOGIQUE,AUGUSTE RENOIR,PUBLIC,172
3885,2021,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0753231E,LYCEE GEN.ET TECHNOL.PRIVE,SINAI,PRIVE,95
3886,2021,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0754086J,LYC GEN TECH PRIVE,CHARLES DE FOUCAULD,PRIVE,628
3887,2021,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0754239A,LYCEE POLYVALENT PRIVE,SAINT-JEAN DE MONTMARTRE,PRIVE,80
3888,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0750650Z,LPO LYCEE DES METIERS,D'ALEMBERT,PUBLIC,91
3889,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0750697A,LYCEE POLYVALENT,BATIMENT-SAINT-LAMBERT,PUBLIC,23
3890,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0750711R,LYCEE GENERAL ET TECHNOLOGIQUE,HENRI BERGSON,PUBLIC,667
3891,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0750712S,LYCEE POLYVALENT,DIDEROT,PUBLIC,621
3892,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0753815P,LYCEE GEN.ET TECHNOL.PRIVE,LES PETITS CHAMPS,PRIVE,316
3893,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754015G,LYCEE POLYVALENT PRIVE,JULES RICHARD MICROTECHNIQUES,PRIVE,142
3894,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754016H,LYCEE POLYVALENT PRIVE,L'INITIATIVE,PRIVE,70
3895,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754325U,LYCEE GENERAL PRIVE,BETH HANNA,PRIVE,245
3896,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754684J,LYCEE GENERAL,GEORGES BRASSENS,PUBLIC,264
3897,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754965P,LYCEE GEN.ET TECHNOL.PRIVE,LUCIEN DE HIRSCH,PRIVE,235
3898,2021,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0755352K,LYCEE GENERAL PRIVE,N'R HATORAH,PRIVE,116
3899,2021,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0750714U,LYCEE GENERAL ET TECHNOLOGIQUE,HELENE BOUCHER,PUBLIC,1265
3900,2021,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0750715V,LYCEE GENERAL ET TECHNOLOGIQUE,MAURICE RAVEL,PUBLIC,1182
3901,2021,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0753384W,ECOLE 2D DEGRE GENERAL PRIVEE,BETH YACOV,PRIVE,5
3902,2021,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0754530S,LYCEE POLYVALENT,MARTIN NADAUD,PUBLIC,137
3903,2021,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0755025E,LYCEE GENERAL PRIVE,HEIKHAL MENAHEM SINAI,PRIVE,74
3904,2021,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0755709Y,LYCEE GENERAL PRIVE,SAINTE-LOUISE,PRIVE,400
3905,2021,ILE-DE-FRANCE,PARIS,PARIS,75849,PARIS,0750705J,LYCEE GENERAL ET TECHNOLOGIQUE,HONORE DE BALZAC,PUBLIC,956
3906,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91000,EVRY-COURCOURONNES,0911251R,LYCEE GENERAL ET TECHNOLOGIQUE,PARC DES LOGES,PUBLIC,1427
3907,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91000,EVRY-COURCOURONNES,0912117G,LYCEE GEN.ET TECHNOL.PRIVE,NOTRE DAME DE SION,PRIVE,672
3908,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91072,BONDOUFLE,0911937L,LYCEE POLYVALENT,FRANCOIS TRUFFAUT,PUBLIC,1177
3909,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91080,EVRY-COURCOURONNES,0911828T,LPO LYCEE DES METIERS,GEORGES BRASSENS,PUBLIC,904
3910,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91100,CORBEIL-ESSONNES,0912161E,LYCEE POLYVALENT PRIVE,SAINT LEON,PRIVE,641
3911,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91107,CORBEIL-ESSONNES,0910620E,LPO LYCEE DES METIERS,ROBERT DOISNEAU,PUBLIC,1660
3912,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91120,PALAISEAU,0911938M,LYCEE GENERAL ET TECHNOLOGIQUE,CAMILLE CLAUDEL,PUBLIC,566
3913,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91120,PALAISEAU,0912321D,LYCEE POLYVALENT PRIVE,SAINT MARTIN,PRIVE,182
3914,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91120,PALAISEAU,0912433A,LYCEE GENERAL ET TECHNOLOGIQUE,INTERNATIONAL-PALAISEAU-PARIS-,PUBLIC,209
3915,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91122,PALAISEAU,0912251C,LPO LYCEE DES METIERS,HENRI POINCARE,PUBLIC,420
3916,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91140,VILLEBON-SUR-YVETTE,0910823A,LYCEE GEN.ET TECHNOL.PRIVE,ILE DE FRANCE,PRIVE,270
3917,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91150,ETAMPES,0910622G,LYCEE POLYVALENT,GEOFFROY-SAINT-HILAIRE,PUBLIC,1626
3918,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91150,ETAMPES,0910815S,LYCEE GEN.ET TECHNOL.PRIVE,JEANNE D'ARC,PRIVE,312
3919,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91162,LONGJUMEAU,0911577V,LYCEE GENERAL ET TECHNOLOGIQUE,JACQUES PREVERT,PUBLIC,962
3920,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91170,VIRY-CHATILLON,0910826D,LYCEE GEN.ET TECHNOL.PRIVE,SAINT- LOUIS SAINT-CLEMENT,PRIVE,646
3921,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91192,GIF-SUR-YVETTE,0911913K,LYCEE GENERAL ET TECHNOLOGIQUE,VALLEE DE CHEVREUSE,PUBLIC,1106
3922,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91200,ATHIS-MONS,0910676R,LYCEE POLYVALENT,CLEMENT ADER,PUBLIC,479
3923,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91200,ATHIS-MONS,0910808J,LYCEE GEN. ET TECHNOL. PRIVE,SAINT CHARLES,PRIVE,791
3924,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91201,ATHIS-MONS,0910623H,LYCEE GENERAL ET TECHNOLOGIQUE,MARCEL PAGNOL,PUBLIC,1085
3925,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91220,BRETIGNY-SUR-ORGE,0910975R,LYCEE POLYVALENT,JEAN-PIERRE TIMBAUD,PUBLIC,1187
3926,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91220,BRETIGNY-SUR-ORGE,0912384X,LYCEE GEN. ET TECHNOL. PRIVE,JEANNE D'ARC,PRIVE,193
3927,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91230,MONTGERON,0910625K,LYCEE GENERAL ET TECHNOLOGIQUE,ROSA PARKS,PUBLIC,2472
3928,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91240,SAINT-MICHEL-SUR-ORGE,0911946W,LYCEE POLYVALENT,LEONARD DE VINCI,PUBLIC,793
3929,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91290,ARPAJON,0911961M,LYCEE GENERAL ET TECHNOLOGIQUE,EDMOND MICHELET,PUBLIC,1096
3930,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91294,ARPAJON,0911632E,LYCEE GENERAL ET TECHNOLOGIQUE,RENE CASSIN,PUBLIC,1368
3931,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91300,MASSY,0910687C,LYCEE GENERAL ET TECHNOLOGIQUE,FUSTEL DE COULANGES,PUBLIC,987
3932,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91300,MASSY,0910727W,LPO LYCEE DES METIERS,PARC DE VILGENIS,PUBLIC,1031
3933,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91330,YERRES,0910838S,LYCEE POLYVALENT PRIVE,BETH RIVKAH,PRIVE,56
3934,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91370,VERRIERES-LE-BUISSON,0911844K,LYCEE GENERAL PRIVE,RUDOLF STEINER,PRIVE,52
3935,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91400,ORSAY,0910819W,LYCEE GEN.ET TECHNOL.PRIVE,COURS SECONDAIRE,PRIVE,250
3936,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91406,ORSAY,0910626L,LYCEE GENERAL ET TECHNOLOGIQUE,BLAISE PASCAL,PUBLIC,1050
3937,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91410,DOURDAN,0912364A,LYCEE POLYVALENT,NIKOLA TESLA,PUBLIC,1315
3938,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91421,MORANGIS,0911945V,LYCEE POLYVALENT,MARGUERITE YOURCENAR,PUBLIC,533
3939,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91430,IGNY,0912342B,LYCEE GEN.ET TECHNOL.PRIVE,LA SALLE IGNY,PRIVE,47
3940,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91470,LIMOURS,0911983L,LYCEE GENERAL ET TECHNOLOGIQUE,JULES VERNE,PUBLIC,927
3941,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91542,MENNECY,0911962N,LYCEE POLYVALENT,MARIE LAURENCIN,PUBLIC,1139
3942,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91590,CERNY,0910630R,LPO LYCEE DES METIERS,ALEXANDRE DENIS,PUBLIC,435
3943,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91600,SAVIGNY-SUR-ORGE,0912142J,LPO LYCEE DES METIERS,GASPARD MONGE,PUBLIC,738
3944,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91605,SAVIGNY-SUR-ORGE,0910627M,LYCEE GENERAL ET TECHNOLOGIQUE,JEAN-BAPTISTE COROT,PUBLIC,2055
3945,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91620,LA VILLE-DU-BOIS,0910824B,LYCEE GEN.ET TECHNOL.PRIVE,SACRE COEUR,PRIVE,532
3946,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91700,SAINTE-GENEVIEVE-DES-BOIS,0912163G,LPO LYCEE DES METIERS,PAUL LANGEVIN,PUBLIC,67
3947,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91706,SAINTE-GENEVIEVE-DES-BOIS,0911346U,LYCEE GENERAL ET TECHNOLOGIQUE,ALBERT EINSTEIN,PUBLIC,1185
3948,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91800,BRUNOY,0910843X,LYCEE POLYVALENT PRIVE,SAINT PIERRE,PRIVE,954
3949,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91805,BRUNOY,0911021R,LYCEE GENERAL ET TECHNOLOGIQUE,FRANCOIS-JOSEPH TALMA,PUBLIC,1266
3950,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91860,EPINAY-SOUS-SENART,0911927A,LYCEE GENERAL ET TECHNOLOGIQUE,MAURICE ELIOT,PUBLIC,656
3951,2021,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91940,LES ULIS,0911492C,LYCEE POLYVALENT,L'ESSOURIAU,PUBLIC,997
3952,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92000,NANTERRE,0922579D,COLLEGE,ECOLE DE DANSE OPERA DE PARIS,PUBLIC,50
3953,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92014,NANTERRE,0920141D,LYCEE POLYVALENT,JOLIOT-CURIE,PUBLIC,1353
3954,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92100,BOULOGNE-BILLANCOURT,0920134W,LYCEE GENERAL ET TECHNOLOGIQUE,JACQUES PREVERT,PUBLIC,810
3955,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92100,BOULOGNE-BILLANCOURT,0920897A,LYCEE GEN.ET TECHNOL.PRIVE,NOTRE DAME,PRIVE,1249
3956,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92100,BOULOGNE-BILLANCOURT,0920898B,LYCEE GEN.ET TECHNOL.PRIVE,RAMBAM,PRIVE,284
3957,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92100,BOULOGNE-BILLANCOURT,0922443F,LPO LYCEE DES METIERS,ETIENNE-JULES MAREY,PUBLIC,98
3958,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92100,BOULOGNE-BILLANCOURT,0922801V,LYCEE GENERAL ET TECHNOLOGIQUE,SIMONE VEIL,PUBLIC,570
3959,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92110,CLICHY,0920136Y,LYCEE POLYVALENT,NEWTON-ENREA,PUBLIC,695
3960,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92120,MONTROUGE,0920918Y,LYCEE GEN.ET TECHNOL.PRIVE,JEANNE D ARC,PRIVE,236
3961,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92120,MONTROUGE,0921399W,LYCEE GENERAL ET TECHNOLOGIQUE,MAURICE GENEVOIX,PUBLIC,934
3962,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92130,ISSY-LES-MOULINEAUX,0922397F,LYCEE GENERAL ET TECHNOLOGIQUE,EUGENE IONESCO,PUBLIC,876
3963,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92132,ISSY-LES-MOULINEAUX,0922653J,LYCEE POLYVALENT PRIVE,LA SALLE ST NICOLAS,PRIVE,257
3964,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92140,CLAMART,0921555R,LYCEE GENERAL ET TECHNOLOGIQUE,JACQUES MONOD,PUBLIC,1328
3965,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92150,SURESNES,0920147K,LYCEE GENERAL ET TECHNOLOGIQUE,PAUL LANGEVIN,PUBLIC,949
3966,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92160,ANTONY,0920904H,LYCEE GEN.ET TECHNOL.PRIVE,SAINTE MARIE LA CROIX,PRIVE,1121
3967,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92174,VANVES,0920149M,LYCEE GENERAL ET TECHNOLOGIQUE,MICHELET,PUBLIC,1231
3968,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92190,MEUDON,0920798T,LYCEE GENERAL ET TECHNOLOGIQUE,RABELAIS,PUBLIC,782
3969,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92190,MEUDON,0920916W,LYCEE GEN.ET TECHNOL.PRIVE,LA SOURCE,PRIVE,207
3970,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92190,MEUDON,0920917X,LYCEE GEN.ET TECHNOL.PRIVE,NOTRE-DAME,PRIVE,667
3971,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92200,NEUILLY-SUR-SEINE,0920142E,LYCEE GENERAL,LOUIS PASTEUR,PUBLIC,709
3972,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92200,NEUILLY-SUR-SEINE,0920143F,LYCEE D'ENSEIGNEMENT GENERAL,LA FOLIE SAINT-JAMES,PUBLIC,453
3973,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92200,NEUILLY-SUR-SEINE,0920875B,LYCEE GEN.ET TECHNOL.PRIVE,SAINTE MARIE,PRIVE,306
3974,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92200,NEUILLY-SUR-SEINE,0920919Z,LYCEE GEN.ET TECHNOL.PRIVE,NOTRE DAME DE SAINTE-CROIX,PRIVE,621
3975,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92200,NEUILLY-SUR-SEINE,0920985W,LYCEE POLYVALENT PRIVE,LA TRINITE,PRIVE,235
3976,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92203,NEUILLY-SUR-SEINE,0920921B,LYCEE GEN.ET TECHNOL.PRIVE,SAINT DOMINIQUE,PRIVE,714
3977,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92210,SAINT-CLOUD,0920801W,LYCEE GENERAL ET TECHNOLOGIQUE,ALEXANDRE DUMAS,PUBLIC,1439
3978,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92210,SAINT-CLOUD,0922276Z,LPO LYCEE DES METIERS,SANTOS DUMONT,PUBLIC,59
3979,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92220,BAGNEUX,0920894X,LYCEE GEN.ET TECHNOL.PRIVE,SAINT GABRIEL,PRIVE,133
3980,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92230,GENNEVILLIERS,0921156G,LPO LYCEE DES METIERS,GALILEE,PUBLIC,1065
3981,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92270,BOIS-COLOMBES,0920132U,LYCEE GENERAL ET TECHNOLOGIQUE,ALBERT CAMUS,PUBLIC,1070
3982,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92270,BOIS-COLOMBES,0922691A,LYCEE GENERAL PRIVE,HAUTEFEUILLE,PRIVE,120
3983,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92290,CHATENAY-MALABRY,0920135X,LYCEE GENERAL ET TECHNOLOGIQUE,EMMANUEL MOUNIER,PUBLIC,817
3984,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92290,CHATENAY-MALABRY,0920907L,LYCEE GEN.ET TECHNOL.PRIVE,SOPHIE BARAT,PRIVE,743
3985,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92291,CHATENAY-MALABRY,0921166T,LYCEE POLYVALENT,JEAN JAURES,PUBLIC,509
3986,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92304,LEVALLOIS-PERRET,0921230M,LPO LYCEE DES METIERS,LEONARD DE VINCI,PUBLIC,1248
3987,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92310,SEVRES,0920802X,LYCEE GENERAL ET TECHNOLOGIQUE,JEAN-PIERRE VERNANT,PUBLIC,1438
3988,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92331,SCEAUX,0920145H,LYCEE GENERAL ET TECHNOLOGIQUE,LAKANAL,PUBLIC,1060
3989,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92331,SCEAUX,0920146J,LYCEE GENERAL,MARIE CURIE,PUBLIC,1064
3990,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92340,BOURG-LA-REINE,0920906K,LYCEE GEN.ET TECHNOL.PRIVE,NOTRE-DAME,PRIVE,578
3991,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92350,LE PLESSIS-ROBINSON,0922249V,LYCEE GENERAL ET TECHNOLOGIQUE,MONTESQUIEU,PUBLIC,595
3992,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92370,CHAVILLE,0920908M,LYCEE GEN.ET TECHNOL.PRIVE,SAINT THOMAS DE VILLENEUVE,PRIVE,412
3993,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92390,VILLENEUVE-LA-GARENNE,0921594H,LYCEE GENERAL ET TECHNOLOGIQUE,MICHEL ANGE,PUBLIC,621
3994,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92400,COURBEVOIE,0921484N,LYCEE POLYVALENT PRIVE,MONTALEMBERT,PRIVE,1074
3995,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92400,COURBEVOIE,0922615T,LYCEE GENERAL ET TECHNOLOGIQUE,LUCIE AUBRAC,PUBLIC,1092
3996,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92400,COURBEVOIE,0922867S,LYCEE GENERAL ET TECHNOLOGIQUE,ECOLE EUROPEENNE DE PARIS LA D,PUBLIC,42
3997,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92401,COURBEVOIE,0920138A,LYCEE GENERAL ET TECHNOLOGIQUE,PAUL LAPIE,PUBLIC,1170
3998,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92420,VAUCRESSON,0920937U,LYCEE GEN.ET TECHNOL.PRIVE,SUGER,PRIVE,173
3999,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92420,VAUCRESSON,0921935D,ETAB.REGIONAL ENSEIGNT ADAPTE,TOULOUSE LAUTREC,PUBLIC,97
4000,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92500,RUEIL-MALMAISON,0921365J,LYCEE GEN.ET TECHNOL.PRIVE,MADELEINE DANIELOU,PRIVE,424
4001,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92500,RUEIL-MALMAISON,0922398G,LPO LYCEE DES METIERS,GUSTAVE EIFFEL,PUBLIC,398
4002,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92501,RUEIL-MALMAISON,0920799U,LYCEE GENERAL ET TECHNOLOGIQUE,RICHELIEU,PUBLIC,1772
4003,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92508,RUEIL-MALMAISON,0920928J,LYCEE GEN. ET TECHNOL. PRIVE,LA SALLE PASSY BUZENVAL,PRIVE,1073
4004,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92582,CLICHY,0922149L,LPO LYCEE DES METIERS,RENE AUFFRAY,PUBLIC,449
4005,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92600,ASNIERES-SUR-SEINE,0920131T,LYCEE GENERAL ET TECHNOLOGIQUE,AUGUSTE RENOIR,PUBLIC,982
4006,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92600,ASNIERES-SUR-SEINE,0920889S,LYCEE GEN.ET TECHNOL.PRIVE,SAINTE GENEVIEVE,PRIVE,592
4007,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92700,COLOMBES,0921663H,LYCEE GEN.ET TECHNOL.PRIVE,JEANNE D ARC,PRIVE,640
4008,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92701,COLOMBES,0920137Z,LYCEE GENERAL ET TECHNOLOGIQUE,GUY DE MAUPASSANT,PUBLIC,1264
4009,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92761,ANTONY,0920130S,LYCEE GENERAL ET TECHNOLOGIQUE,DESCARTES,PUBLIC,1229
4010,2021,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,92816,PUTEAUX,0920144G,LYCEE GENERAL ET TECHNOLOGIQUE,L'AGORA,PUBLIC,711
4011,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95000,PONTOISE,0950649P,LPO LYCEE DES METIERS,CAMILLE PISSARRO,PUBLIC,1325
4012,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95011,CERGY,0951399E,LYCEE GENERAL ET TECHNOLOGIQUE,ALFRED KASTLER,PUBLIC,950
4013,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95100,ARGENTEUIL,0950640E,LYCEE GENERAL ET TECHNOLOGIQUE,JULIE-VICTOIRE DAUBIE,PUBLIC,946
4014,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95100,ARGENTEUIL,0950641F,LYCEE POLYVALENT,JEAN JAURES,PUBLIC,724
4015,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95100,ARGENTEUIL,0950666H,LPO LYCEE DES METIERS,GEORGES BRAQUE,PUBLIC,1007
4016,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95100,ARGENTEUIL,0952208J,ECOLE GEN.ET TECHNOL.PRIVEE,SAINT JOSEPH,PRIVE,315
4017,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95104,ARGENTEUIL,0951811C,LPO LYCEE DES METIERS,FERNAND ET NADIA LEGER,PUBLIC,414
4018,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95110,SANNOIS,0950785M,LYCEE GEN.ET TECHNOL.PRIVE,NOTRE-DAME,PRIVE,593
4019,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95123,ERMONT,0950645K,LYCEE GENERAL ET TECHNOLOGIQUE,VAN GOGH,PUBLIC,1391
4020,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95130,FRANCONVILLE,0950812S,LYCEE POLYVALENT PRIVE,JEANNE D'ARC,PRIVE,194
4021,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95131,FRANCONVILLE,0951722F,LYCEE POLYVALENT,JEAN MONNET,PUBLIC,1157
4022,2021,ILE-DE-FRANCE,VERSAILLES,VAL-D'OISE,95141,GARGES-LES-GONESSE,0951766D,LYCEE GENERAL ET TECHNOLOGIQUE,SIMONE DE BEAUVOIR,PUBLIC,1085
