uai,rentree_scolaire,region_academique,academie,departement,commune,denomination_principale,secteur,nb_eleves,rep,ips
9740043D,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-ANDRE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,913,,90.0
9741324W,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-ANDRE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1000,,87.8
9741270M,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINTE-SUZANNE,LPO LYCEE DES METIERS,PUBLIC,576,,85.2
9741255W,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-PIERRE,LYCEE POLYVALENT PRIVE,PRIVE,850,,115.9
9740471U,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-BENOIT,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,883,,89.2
9741046U,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-DENIS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1079,,102.0
9740952S,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-JOSEPH,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,757,,92.2
9741230U,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-JOSEPH,LYCEE POLYVALENT,PUBLIC,528,,85.2
9740001H,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-DENIS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,960,,99.0
9740054R,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-DENIS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,819,,83.5
9741620T,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-DENIS,LYCEE POLYVALENT,PUBLIC,667,,91.0
9740053P,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-DENIS,LPO LYCEE DES METIERS,PUBLIC,651,,84.0
9740979W,2020-01-01,LA REUNION,LA REUNION,LA REUNION,LE PORT,LPO LYCEE DES METIERS,PUBLIC,885,,73.6
9740002J,2020-01-01,LA REUNION,LA REUNION,LA REUNION,LE TAMPON,LYCEE POLYVALENT,PUBLIC,1375,,91.6
9741087N,2020-01-01,LA REUNION,LA REUNION,LA REUNION,LE TAMPON,LYCEE POLYVALENT,PUBLIC,527,,75.9
9741050Y,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-PAUL,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,560,,104.1
9740597F,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-PAUL,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1238,,105.9
9740738J,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-PAUL,LYCEE PROFESSIONNEL,PUBLIC,81,,77.1
9740787M,2020-01-01,LA REUNION,LA REUNION,LA REUNION,SAINT-LOUIS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,747,,79.6
9720063L,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,FORT-DE-FRANCE,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,492,,123.8
9720070U,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,FORT-DE-FRANCE,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,43,,87.8
9720829U,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,FORT-DE-FRANCE,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,269,,132.0
9720615L,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,FORT-DE-FRANCE,LYCEE POLYVALENT PRIVE,PRIVE,149,,95.8
9720726G,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,LE LORRAIN,LYCEE POLYVALENT,PUBLIC,173,,76.2
9720725F,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,RIVIERE-SALEE,LYCEE POLYVALENT,PUBLIC,679,,99.0
9720350Y,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,LA TRINITE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,901,,96.5
9720823M,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,BELLEFONTAINE,LYCEE POLYVALENT,PUBLIC,231,,91.9
9720825P,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,DUCOS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,713,,111.1
9720479N,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,SAINTE-LUCE,LYCEE POLYVALENT PRIVE,PRIVE,289,,103.5
9720692V,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,SAINTE-MARIE,LYCEE POLYVALENT,PUBLIC,230,,93.3
9720694X,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,LE LAMENTIN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,298,,91.3
9720695Y,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,LE LAMENTIN,LYCEE POLYVALENT,PUBLIC,666,,99.6
9720771F,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,LE FRANCOIS,LYCEE POLYVALENT,PUBLIC,499,,90.5
9720888H,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,SAINT-PIERRE,LPO LYCEE DES METIERS,PUBLIC,131,,94.0
9720002V,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,FORT-DE-FRANCE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,662,,105.7
9720003W,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,FORT-DE-FRANCE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1195,,111.8
9720004X,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,FORT-DE-FRANCE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,600,,87.6
9720727H,2020-01-01,MARTINIQUE,MARTINIQUE,MARTINIQUE,LE MARIN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,588,,94.3
9760127J,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,MAMOUDZOU,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,2181,,70.8
9760163Y,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,MAMOUDZOU,LPO LYCEE DES METIERS,PUBLIC,504,,61.3
9760370Y,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,MAMOUDZOU,LYCEE POLYVALENT,PUBLIC,1629,,66.0
9760229V,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,PAMANDZI,LYCEE POLYVALENT,PUBLIC,1323,,78.5
9760316P,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,CHIRONGUI,LYCEE POLYVALENT,PUBLIC,1138,,72.9
9760270P,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,ACOUA,LYCEE POLYVALENT,PUBLIC,1368,,70.5
9760182U,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,SADA,LYCEE POLYVALENT,PUBLIC,1283,,74.1
9760363R,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,BANDRELE,LYCEE POLYVALENT,PUBLIC,321,,64.6
9760338N,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,DEMBENI,LYCEE POLYVALENT,PUBLIC,1378,,63.4
9760125G,2020-01-01,MAYOTTE,MAYOTTE,MAYOTTE,OUANGANI,LPO LYCEE DES METIERS,PUBLIC,688,,62.9
0141164P,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE GEN. ET TECHNOL. PRIVE,PRIVE,885,,117.7
0141175B,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LGT PR LYCEE DES METIERS,PRIVE,183,,115.5
0140014P,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1074,,114.2
0140013N,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1459,,125.6
0140017T,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1380,,105.5
0142107P,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE GENERAL,PUBLIC,730,,123.3
0141161L,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE GENERAL PRIVE,PRIVE,801,,134.4
0141178E,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE TECHNOLOGIQUE PRIVE,PRIVE,262,,108.0
0142059M,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE GENERAL,PUBLIC,749,,131.2
0142131R,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE POLYVALENT,PUBLIC,752,,117.1
0142084P,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE TECHNOLOGIQUE PRIVE,PRIVE,75,,98.7
0142133T,2020-01-01,NORMANDIE,CAEN,CALVADOS,CAEN,LYCEE POLYVALENT,PUBLIC,358,,104.8
0141169V,2020-01-01,NORMANDIE,CAEN,CALVADOS,LISIEUX,LYCEE GENERAL PRIVE,PRIVE,267,,117.3
0141418R,2020-01-01,NORMANDIE,CAEN,CALVADOS,LISIEUX,LYCEE TECHNOLOGIQUE PRIVE,PRIVE,144,,97.5
0140061R,2020-01-01,NORMANDIE,CAEN,CALVADOS,LISIEUX,LYCEE GENERAL,PUBLIC,750,,111.0
0141275K,2020-01-01,NORMANDIE,CAEN,CALVADOS,LISIEUX,LYCEE POLYVALENT,PUBLIC,275,,88.7
0142120D,2020-01-01,NORMANDIE,CAEN,CALVADOS,CONDE-EN-NORMANDIE,LPO LYCEE DES METIERS,PUBLIC,289,,100.1
0142132S,2020-01-01,NORMANDIE,CAEN,CALVADOS,IFS,LPO LYCEE DES METIERS,PUBLIC,69,,97.2
0141687H,2020-01-01,NORMANDIE,CAEN,CALVADOS,MONDEVILLE,LPO LYCEE DES METIERS,PUBLIC,81,,88.0
0142173L,2020-01-01,NORMANDIE,CAEN,CALVADOS,HEROUVILLE-SAINT-CLAIR,ETABLISSEMENT EXPERIMENTAL,PUBLIC,157,,
0141796B,2020-01-01,NORMANDIE,CAEN,CALVADOS,HEROUVILLE-SAINT-CLAIR,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1104,,112.9
0141172Y,2020-01-01,NORMANDIE,CAEN,CALVADOS,TROUVILLE-SUR-MER,LYCEE GENERAL PRIVE,PRIVE,348,,127.5
0140004D,2020-01-01,NORMANDIE,CAEN,CALVADOS,BAYEUX,LYCEE GENERAL,PUBLIC,665,,121.6
0141274J,2020-01-01,NORMANDIE,CAEN,CALVADOS,BAYEUX,LYCEE POLYVALENT,PUBLIC,387,,92.3
0141157G,2020-01-01,NORMANDIE,CAEN,CALVADOS,BAYEUX,LYCEE GENERAL PRIVE,PRIVE,344,,108.0
0141165R,2020-01-01,NORMANDIE,CAEN,CALVADOS,DOUVRES-LA-DELIVRANDE,LYCEE GENERAL PRIVE,PRIVE,333,,122.7
0142108R,2020-01-01,NORMANDIE,CAEN,CALVADOS,DOUVRES-LA-DELIVRANDE,LYCEE TECHNOLOGIQUE PRIVE,PRIVE,22,,109.5
0141555P,2020-01-01,NORMANDIE,CAEN,CALVADOS,VIRE NORMANDIE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,841,,110.2
0140056K,2020-01-01,NORMANDIE,CAEN,CALVADOS,HONFLEUR,LYCEE POLYVALENT,PUBLIC,337,,106.4
0140052F,2020-01-01,NORMANDIE,CAEN,CALVADOS,FALAISE,LPO LYCEE DES METIERS,PUBLIC,665,,106.0
0140043W,2020-01-01,NORMANDIE,CAEN,CALVADOS,DEAUVILLE,LYCEE GENERAL,PUBLIC,580,,106.6
0500127S,2020-01-01,NORMANDIE,CAEN,MANCHE,SAINT-LO,LYCEE TECHNOLOGIQUE PRIVE,PRIVE,96,,100.6
0500065Z,2020-01-01,NORMANDIE,CAEN,MANCHE,SAINT-LO,LYCEE GENERAL,PUBLIC,835,,119.4
0501219D,2020-01-01,NORMANDIE,CAEN,MANCHE,SAINT-LO,LYCEE POLYVALENT,PUBLIC,490,,97.6
0500017X,2020-01-01,NORMANDIE,CAEN,MANCHE,CHERBOURG-EN-COTENTIN,LYCEE POLYVALENT,PUBLIC,656,,103.6
0501299R,2020-01-01,NORMANDIE,CAEN,MANCHE,CHERBOURG-EN-COTENTIN,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,559,,120.6
0501828R,2020-01-01,NORMANDIE,CAEN,MANCHE,CHERBOURG-EN-COTENTIN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,660,,117.5
0500016W,2020-01-01,NORMANDIE,CAEN,MANCHE,CHERBOURG-EN-COTENTIN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1119,,115.1
0500049G,2020-01-01,NORMANDIE,CAEN,MANCHE,MORTAIN-BOCAGE,LYCEE POLYVALENT,PUBLIC,359,,101.4
0500120J,2020-01-01,NORMANDIE,CAEN,MANCHE,AGNEAUX,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,556,,121.8
0500116E,2020-01-01,NORMANDIE,CAEN,MANCHE,COUTANCES,LYCEE GEN. ET TECHNOL. PRIVE,PRIVE,276,,114.0
0500026G,2020-01-01,NORMANDIE,CAEN,MANCHE,COUTANCES,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,832,,110.0
0500002F,2020-01-01,NORMANDIE,CAEN,MANCHE,AVRANCHES,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1131,,108.5
0500112A,2020-01-01,NORMANDIE,CAEN,MANCHE,AVRANCHES,LYCEE GEN. ET TECHNOL. PRIVE,PRIVE,315,,107.3
0500119H,2020-01-01,NORMANDIE,CAEN,MANCHE,GRANVILLE,LYCEE GENERAL PRIVE,PRIVE,267,,118.6
0501850P,2020-01-01,NORMANDIE,CAEN,MANCHE,GRANVILLE,LYCEE POLYVALENT,PUBLIC,68,,91.5
0500036T,2020-01-01,NORMANDIE,CAEN,MANCHE,GRANVILLE,LPO LYCEE DES METIERS,PUBLIC,742,,111.2
0501839C,2020-01-01,NORMANDIE,CAEN,MANCHE,CARENTAN-LES-MARAIS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,364,,104.4
0500087Y,2020-01-01,NORMANDIE,CAEN,MANCHE,SAINT-HILAIRE-DU-HARCOUET,LPO LYCEE DES METIERS,PUBLIC,41,,95.8
0500082T,2020-01-01,NORMANDIE,CAEN,MANCHE,VALOGNES,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,861,,109.9
0610692W,2020-01-01,NORMANDIE,CAEN,ORNE,ALENCON,LYCEE POLYVALENT PRIVE,PRIVE,244,,113.5
0610001V,2020-01-01,NORMANDIE,CAEN,ORNE,ALENCON,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,730,,116.1
0610002W,2020-01-01,NORMANDIE,CAEN,ORNE,ALENCON,LPO LYCEE DES METIERS,PUBLIC,893,,99.5
0610021S,2020-01-01,NORMANDIE,CAEN,ORNE,FLERS,LYCEE POLYVALENT,PUBLIC,567,,91.2
0610698C,2020-01-01,NORMANDIE,CAEN,ORNE,FLERS,LYCEE POLYVALENT PRIVE,PRIVE,434,,107.9
0610006A,2020-01-01,NORMANDIE,CAEN,ORNE,ARGENTAN,LPO LYCEE DES METIERS,PUBLIC,585,,94.8
0610694Y,2020-01-01,NORMANDIE,CAEN,ORNE,ARGENTAN,LYCEE GENERAL PRIVE,PRIVE,125,,112.8
0610026X,2020-01-01,NORMANDIE,CAEN,ORNE,L'AIGLE,LYCEE POLYVALENT,PUBLIC,661,,99.0
0610700E,2020-01-01,NORMANDIE,CAEN,ORNE,MORTAGNE-AU-PERCHE,LYCEE GENERAL PRIVE,PRIVE,110,,118.7
0611148S,2020-01-01,NORMANDIE,CAEN,ORNE,MORTAGNE-AU-PERCHE,LYCEE POLYVALENT,PUBLIC,341,,105.1
0610702G,2020-01-01,NORMANDIE,CAEN,ORNE,SEES,LYCEE GENERAL PRIVE,PRIVE,89,,98.1
0610018N,2020-01-01,NORMANDIE,CAEN,ORNE,LA FERTE MACE,LPO LYCEE DES METIERS,PUBLIC,220,,100.1
0610014J,2020-01-01,NORMANDIE,CAEN,ORNE,DOMFRONT EN POIRAIE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,299,,105.7
0271070S,2020-01-01,NORMANDIE,ROUEN,EURE,EVREUX,LYCEE POLYVALENT PRIVE,PRIVE,164,,97.1
0270017X,2020-01-01,NORMANDIE,ROUEN,EURE,EVREUX,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,829,,117.9
0270016W,2020-01-01,NORMANDIE,ROUEN,EURE,EVREUX,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1293,,106.1
0271870L,2020-01-01,NORMANDIE,ROUEN,EURE,EVREUX,ETABLISSEMENT EXPERIMENTAL,PUBLIC,44,,
0271579V,2020-01-01,NORMANDIE,ROUEN,EURE,EVREUX,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1283,,113.8
0271582Y,2020-01-01,NORMANDIE,ROUEN,EURE,VAL-DE-REUIL,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,716,,105.1
0270042Z,2020-01-01,NORMANDIE,ROUEN,EURE,VERNEUIL D'AVRE ET D'ITON,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,731,,108.9
0271051W,2020-01-01,NORMANDIE,ROUEN,EURE,VERNEUIL D'AVRE ET D'ITON,LYCEE GENERAL PRIVE,PRIVE,108,,138.1
0270026G,2020-01-01,NORMANDIE,ROUEN,EURE,GISORS,LYCEE POLYVALENT,PUBLIC,918,,99.7
0271053Y,2020-01-01,NORMANDIE,ROUEN,EURE,VERNON,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,394,,131.9
0270044B,2020-01-01,NORMANDIE,ROUEN,EURE,VERNON,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1498,,115.4
0271282X,2020-01-01,NORMANDIE,ROUEN,EURE,BERNAY,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,201,,115.1
0270003G,2020-01-01,NORMANDIE,ROUEN,EURE,BERNAY,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1071,,107.0
0270029K,2020-01-01,NORMANDIE,ROUEN,EURE,LOUVIERS,LYCEE POLYVALENT,PUBLIC,1074,,105.5
0271634E,2020-01-01,NORMANDIE,ROUEN,EURE,LOUVIERS,LPO LYCEE DES METIERS,PUBLIC,55,,86.1
0271049U,2020-01-01,NORMANDIE,ROUEN,EURE,PONT-AUDEMER,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,193,,116.5
0271431J,2020-01-01,NORMANDIE,ROUEN,EURE,PONT-AUDEMER,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1214,,114.1
0271580W,2020-01-01,NORMANDIE,ROUEN,EURE,GAILLON,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,675,,110.8
0271585B,2020-01-01,NORMANDIE,ROUEN,EURE,LES ANDELYS,LYCEE POLYVALENT,PUBLIC,322,,96.4
0271606Z,2020-01-01,NORMANDIE,ROUEN,EURE,BRIONNE,LP LYCEE DES METIERS,PUBLIC,19,,94.6
0761341V,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE POLYVALENT PRIVE,PRIVE,62,,99.4
0761715B,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE GENERAL PRIVE,PRIVE,655,,139.8
0760093N,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE GENERAL,PUBLIC,684,,124.9
0761356L,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE POLYVALENT PRIVE,PRIVE,183,,95.4
0760090K,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE GENERAL,PUBLIC,901,,143.1
0760091L,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1037,,123.6
0760096S,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1154,,119.8
0763409T,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,491,,134.3
0760056Y,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE HAVRE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,347,,104.4
0760052U,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE HAVRE,LYCEE GENERAL,PUBLIC,1041,,118.2
0762976X,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE HAVRE,LPO LYCEE DES METIERS,PUBLIC,153,,75.9
0761710W,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE HAVRE,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,1004,,138.9
0761742F,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE GRAND-QUEVILLY,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1171,,100.4
0760072R,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LILLEBONNE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1119,,108.2
0760095R,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE POLYVALENT,PUBLIC,823,,107.3
0761719F,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ROUEN,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,269,,108.1
0761721H,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,YVETOT,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,352,,126.3
0762880T,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,YVETOT,LYCEE POLYVALENT,PUBLIC,1002,,105.1
0761707T,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,DIEPPE,LYCEE GENERAL PRIVE,PRIVE,256,,127.5
0763002A,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,DIEPPE,LYCEE POLYVALENT,PUBLIC,255,,85.1
0760023M,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,DIEPPE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1213,,109.4
0762169V,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,DIEPPE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,408,,106.3
0762920L,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,BOLBEC,LPO LYCEE DES METIERS,PUBLIC,301,,100.0
0761718E,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,BOIS-GUILLAUME,LYCEE GENERAL PRIVE,PRIVE,580,,134.5
0761343X,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE MESNIL-ESNARD,LYCEE POLYVALENT PRIVE,PRIVE,156,,105.2
0761713Z,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE MESNIL-ESNARD,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,432,,120.0
0762879S,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,DEVILLE-LES-ROUEN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,819,,98.7
0760032X,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,EU,LPO LYCEE DES METIERS,PUBLIC,702,,107.5
0762442S,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,MESNIERES-EN-BRAY,LYCEE POLYVALENT PRIVE,PRIVE,26,,107.7
0762601P,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,NEUFCHATEL-EN-BRAY,LYCEE POLYVALENT,PUBLIC,605,,95.3
0760076V,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,MONTIVILLIERS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1264,,120.8
0760109F,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,SOTTEVILLE-LES-ROUEN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,776,,91.6
0760110G,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,SOTTEVILLE-LES-ROUEN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,908,,106.2
0761735Y,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,SAINTE-ADRESSE,LYCEE POLYVALENT PRIVE,PRIVE,433,,94.1
0760005T,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,BARENTIN,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1077,,114.8
0763237F,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,CANTELEU,LPO LYCEE DES METIERS,PUBLIC,64,,97.2
0763112V,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,FECAMP,LYCEE GENERAL PRIVE,PRIVE,303,,111.5
0760035A,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,FECAMP,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1137,,108.1
0762600N,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,FORGES-LES-EAUX,LYCEE POLYVALENT,PUBLIC,754,,106.1
0762953X,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,SAINT-VALERY-EN-CAUX,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,490,,110.3
0761708U,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ELBEUF,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,380,,122.9
0760029U,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ELBEUF,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1023,,104.8
0760030V,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,ELBEUF,LPO LYCEE DES METIERS,PUBLIC,767,,101.1
0762911B,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,FRANQUEVILLE-SAINT-PIERRE,LPO LYCEE DES METIERS,PUBLIC,1234,,123.5
0760054W,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE HAVRE,LYCEE POLYVALENT,PUBLIC,371,,80.1
0760062E,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE HAVRE,LP LYCEE DES METIERS,PUBLIC,58,,78.2
0760174B,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE HAVRE,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1088,,93.1
0763500S,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE HAVRE,LYCEE POLYVALENT PRIVE,PRIVE,54,,92.6
0760058A,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,LE HAVRE,LPO LYCEE DES METIERS,PUBLIC,344,,81.3
0762964J,2020-01-01,NORMANDIE,ROUEN,SEINE MARITIME,SAINT-ETIENNE-DU-ROUVRAY,LPO LYCEE DES METIERS,PUBLIC,63,,80.1
0240079F,2020-01-01,NOUVELLE-AQUITAINE,BORDEAUX,DORDOGNE,PERIGUEUX,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,391,,125.7
0240024W,2020-01-01,NOUVELLE-AQUITAINE,BORDEAUX,DORDOGNE,PERIGUEUX,LYCEE GENERAL,PUBLIC,823,,116.0
